CRN,Grade Code,Banner ID
11451,,426427
11451,,33746
11451,,196965
11451,,340832
11451,,958245
11451,,444205
11451,,724753
11451,,514641
11452,,196965
11452,,340832
11452,,444205
11452,,340005
11452,,30632
11452,,502159
11453,,50154
11453,,271269
11453,,76956
11453,,680862
11453,,353887
11454,A,741166
11454,B,21010
11454,A,148604
11454,,558465
11454,B,427786
11454,B,345680
11454,A,897197
11454,A,155416
11454,B,921387
11454,A,527530
11454,,449960
11454,A,641295
11454,,422842
11454,,964338
11454,,845334
11454,,15237
11454,,709593
11454,,556846
11454,,129496
11454,,680862
11455,A,861190
11455,B,128080
11455,A,633160
11455,B,395307
11455,,422842
11455,,964338
11455,,845334
11455,,15237
11455,,709593
11455,,556846
11455,,129496
11456,A,861190
11456,B,128080
11456,A,633160
11456,B,395307
11456,,50154
11456,,964338
11456,,709593
11456,,198120
11456,,678680
11456,,630313
11456,,214599
11456,,874420
11456,,443378
11456,,129496
11456,,992779
11456,,835353
11456,,224915
11457,A,776962
11457,B,861190
11457,B,747600
11457,B,128080
11457,B,432430
11457,A,633160
11457,B,165497
11457,A,728623
11457,B,395307
11457,A,936609
11457,,65797
11457,,716390
11457,,33746
11457,,405692
11457,,559825
11457,,748124
11457,,935727
11457,,36745
11457,,597188
11458,,50154
11458,,168729
11458,,217443
11458,,556846
11458,,271269
11458,,521896
11458,,678680
11458,,148056
11458,,874420
11458,,443378
11458,,664086
11458,,956604
11458,,121325
11458,,835353
11458,,754295
11458,,621464
11459,A,776962
11459,B,861190
11459,C,747600
11459,B,128080
11459,B,432430
11459,A,633160
11459,C,165497
11459,B,646827
11459,B,728623
11459,C,395307
11459,A,936609
11459,,845334
11459,,15237
11459,,491807
11459,,974028
11459,,51568
11459,,741647
11460,B,776962
11460,B,747600
11460,B,432430
11460,B,165497
11460,A,646827
11460,A,728623
11460,B,936609
11460,,597723
11460,,90621
11460,,45488
11460,,167826
11461,B,776962
11461,A,747600
11461,A,432430
11461,B,165497
11461,A,646827
11461,B,728623
11461,A,936609
11461,,765714
11461,,523501
11461,,865205
11461,,701539
11461,,393512
11461,,838107
11461,,351019
11461,,597519
11462,,82097
11462,,141456
11462,,352684
11462,,167139
11462,,169257
11462,,391863
11462,,380111
11462,,570877
11463,,958067
11463,,21786
11463,,608991
11463,,186514
11463,,355889
11463,,22077
11463,,222070
11463,,87120
11463,,772408
11463,,772700
11463,,523590
11463,,17027
11463,,775232
11463,,805111
11463,,81260
11463,,151478
11464,A,546199
11464,A,539901
11464,A,441230
11464,A,851104
11464,A,77857
11464,A,932700
11464,A,9222
11464,A,925734
11464,A,729979
11464,A,774476
11464,A,17575
11464,A,173937
11464,A,576868
11464,,163542
11464,,700231
11464,,789592
11464,,993515
11464,,955096
11464,,891208
11464,,520480
11464,,47220
11464,,580196
11464,,483926
11464,,110785
11464,,78926
11464,,287046
11464,,262583
11464,,622680
11464,,278754
11465,,915430
11465,,845095
11465,,653310
11465,,84402
11465,,796614
11465,,68663
11465,,877112
11465,,692031
11465,,267985
11465,,212208
11465,,481974
11465,,537195
11465,,201820
11465,,263678
11465,,997397
11465,,768956
11465,,490770
11465,,709984
11465,,364378
11465,,791713
11465,,618580
11465,,529704
11465,,348209
11465,,937221
11465,,989752
11465,,98720
11465,,563032
11465,,812212
11465,,302947
11465,,761555
11465,,303126
11465,,601055
11465,,501940
11465,,258716
11465,,478836
11466,,734738
11466,,944685
11466,,586519
11466,,166275
11466,,87865
11466,,278393
11466,,986516
11466,,47973
11466,,405370
11466,,720321
11466,,956041
11466,,545361
11466,,633160
11467,A,483942
11467,A,670834
11467,W,369651
11467,A,327424
11467,A,479376
11467,A,235356
11467,A,224739
11467,A,696712
11467,A,448151
11467,A,309128
11467,A,602815
11467,,10638
11467,,207939
11467,,767805
11467,,712804
11467,,197033
11467,,307613
11467,,925804
11467,,877159
11467,,396531
11467,,41312
11467,,332727
11468,A,57323
11468,A,394210
11468,A,561143
11468,,479574
11468,,273509
11468,,385960
11468,,811911
11468,,198537
11468,,413719
11469,IP,501550
11469,,479574
11469,,273509
11469,,385960
11469,,811911
11469,,198537
11469,,413719
11470,IP,524224
11470,,251454
11470,,302510
11470,,379806
11470,,339001
11470,,271180
11470,,720783
11470,,797911
11470,,404589
11470,,314500
11470,,124322
11470,,198537
11470,,796808
11470,,264774
11470,,281870
11470,,348768
11470,,885914
11471,B,436599
11471,,273509
11471,,251454
11471,,302510
11471,,379806
11471,,271180
11471,,797911
11471,,404589
11471,,124322
11471,,264774
11471,,456624
11471,,281870
11471,,348768
11472,B,81106
11472,A,327269
11472,,510431
11472,,589075
11472,,391650
11472,,251454
11472,,191501
11472,,339001
11472,,946773
11472,,300909
11472,,684448
11472,,978613
11472,,524534
11472,,796808
11472,,264774
11472,,456624
11472,,239062
11472,,549677
11472,,758687
11472,,339815
11473,A,553758
11473,B,30791
11473,B,908793
11473,A,961285
11473,A,687753
11473,B,782986
11473,,589075
11473,,391650
11473,,251454
11473,,191501
11473,,379806
11473,,797911
11473,,946773
11473,,404589
11473,,314500
11473,,684448
11473,,978613
11473,,124322
11473,,264774
11473,,456624
11473,,239062
11473,,549677
11473,,78558
11473,,348768
11473,,339815
11473,,197098
11474,,10031
11474,,976891
11474,A,906431
11474,A,803907
11474,A,370500
11474,A,704815
11474,A,510431
11474,A,776521
11474,,999826
11474,,236929
11474,,127852
11474,,822169
11474,,87865
11474,,747965
11474,,986516
11474,,738310
11474,,457498
11474,,403764
11474,,633160
11475,A,10031
11475,,976891
11475,A,186905
11475,A,943739
11475,B,782959
11475,,391650
11475,,339001
11475,,946773
11475,,314500
11475,,264774
11475,,348768
11476,A,976891
11476,,498950
11476,A,692000
11476,A,570067
11476,B,74347
11476,,479574
11476,,633808
11476,,265168
11476,,877918
11476,,379806
11476,,300909
11476,,313617
11476,,684448
11476,,530757
11476,,524534
11476,,431632
11476,,885914
11477,,479574
11477,,633808
11477,,273509
11477,,877918
11477,,300909
11477,,313617
11477,,684448
11477,,524534
11477,,431632
11477,,885914
11477,,294689
11478,A,447328
11478,A,571901
11478,A,342368
11478,A,47790
11478,A,907679
11478,A,312050
11478,W,986516
11478,A,166275
11478,,404385
11478,A,663631
11478,A,788842
11478,W,940833
11478,,633808
11478,,265168
11478,,877918
11478,,313617
11478,,530757
11478,,524534
11478,,885914
11478,,294689
11479,A,471407
11479,W,933467
11479,B,75464
11479,A,367690
11479,,256302
11479,B,20462
11479,A,836299
11479,A,415987
11479,B,279255
11479,,873694
11479,A,636871
11479,,758522
11479,A,78878
11479,A,835257
11479,A,479494
11479,A,485513
11479,B,229200
11479,A,333914
11479,I,750165
11479,B,820967
11479,W,777592
11479,,299839
11479,,113962
11479,,544396
11479,,65455
11479,,246530
11479,,597195
11479,,849255
11479,,10322
11479,,79776
11479,,308673
11480,C,713684
11480,A,202451
11480,A,310255
11480,W,16912
11480,A,879468
11480,A,943046
11480,W,183367
11480,A,405389
11480,F,135496
11480,,626973
11480,,602281
11480,,791336
11480,,526035
11480,,489631
11480,,614311
11480,,10904
11480,,23237
11480,,180219
11480,,361591
11480,,129381
11480,,105036
11480,,846684
11480,,747965
11480,,119507
11480,,949226
11480,,564618
11480,,508624
11480,,655179
11480,,635571
11480,,371525
11480,,578920
11480,,981818
11480,,201820
11480,,984852
11480,,184860
11480,,480940
11480,,923878
11480,,785726
11481,W,919802
11481,F,170471
11481,A,906880
11481,A,60799
11481,A,922058
11481,,418768
11481,B,658603
11481,,293782
11481,B,798190
11481,A,674680
11481,A,378286
11481,A,794059
11481,C,828041
11481,F,615815
11481,A,64204
11481,A,388487
11481,,698553
11481,,726438
11481,,825734
11481,,620958
11481,,776346
11481,,661719
11481,,89506
11481,,225646
11481,,684255
11481,,433874
11481,,77100
11481,,239463
11481,,756036
11481,,395977
11481,,977960
11481,,428501
11481,,370325
11481,,946608
11481,,777584
11481,,544065
11481,,624925
11481,,867846
11481,,306579
11481,,323335
11481,,217039
11481,,284553
11481,,886487
11482,B,79776
11482,B,395932
11482,D,836954
11482,A,675061
11482,A,227022
11482,D,412277
11482,B,773031
11482,,198551
11482,C,880429
11482,W,789154
11482,B,429544
11482,B,589021
11482,,85412
11482,D,861583
11482,W,312050
11482,F,205228
11482,C,113959
11482,B,45911
11482,A,294689
11482,W,433874
11482,C,428150
11482,C,275062
11482,A,848421
11482,A,583517
11482,B,405028
11482,A,292283
11482,,27543
11482,,409023
11482,,185260
11482,,52200
11482,,623547
11482,,393094
11482,,594002
11482,,657060
11482,,572538
11482,,597470
11482,,893391
11482,,777533
11482,,166730
11482,,939711
11482,,368349
11482,,511422
11482,,468982
11482,,649981
11482,,466836
11482,,365305
11482,,167972
11482,,218061
11482,,684255
11482,,569342
11482,,283724
11482,,761630
11482,,946608
11482,,630732
11482,,918213
11482,,873893
11482,,928825
11482,,22325
11482,,553317
11482,,703067
11482,,650621
11483,C,920287
11483,A,88834
11483,A,365482
11483,D,342763
11483,C,144776
11483,A,779370
11483,C,395977
11483,F,611142
11483,A,145497
11483,W,424976
11483,A,313951
11483,B,396531
11483,A,372503
11483,A,37667
11483,A,170425
11483,A,16318
11483,F,199150
11483,A,537755
11483,A,411267
11483,C,58605
11483,A,609886
11483,A,836438
11483,B,914638
11483,A,144090
11483,C,193317
11483,A,976011
11484,A,19319
11484,B,657251
11484,A,979640
11484,,674145
11484,B,892298
11484,B,511792
11484,B,189289
11484,B,705319
11484,C,564317
11484,A,925804
11484,B,565368
11484,A,953106
11484,A,714588
11484,A,991059
11484,A,712804
11484,D,799318
11484,B,460310
11484,A,554669
11484,B,472846
11484,B,822091
11484,B,790088
11484,A,466139
11484,,892208
11484,,693082
11484,,42122
11484,,926164
11484,,635416
11484,,905873
11484,,196235
11484,,568912
11484,,497379
11484,,744154
11484,,610572
11484,,488787
11484,,619334
11484,,53578
11484,,721390
11484,,865632
11484,,419212
11484,,320107
11484,,378181
11484,,209719
11484,,514033
11484,,316841
11484,,766393
11484,,365235
11484,,50739
11484,,63063
11484,,500641
11484,,3419
11484,,904171
11484,,899996
11484,,406172
11484,,886487
11484,,911774
11484,,514601
11485,,79776
11485,,919802
11485,,170471
11485,,674145
11485,,892298
11485,,342763
11485,,906880
11485,,705319
11485,,611142
11485,,789154
11485,,658603
11485,,429544
11485,,565368
11485,,798190
11485,,953106
11485,,714588
11485,,861583
11485,,674680
11485,,205228
11485,,45911
11485,,294689
11485,,460310
11485,,794059
11485,,537755
11485,,554669
11485,,411267
11485,,472846
11485,,58605
11485,,609886
11485,,64204
11485,,388487
11485,,405028
11485,,698553
11485,,423472
11486,,19319
11486,,79776
11486,,88834
11486,,395932
11486,,836954
11486,,365482
11486,,227022
11486,,922058
11486,,189289
11486,,412277
11486,,779370
11486,,773031
11486,,418768
11486,,198551
11486,,880429
11486,,145497
11486,,424976
11486,,293782
11486,,589021
11486,,313951
11486,,85412
11486,,372503
11486,,312050
11486,,378286
11486,,37667
11486,,16318
11486,,113959
11486,,433874
11486,,828041
11486,,848421
11486,,583517
11486,,193317
11486,,976011
11486,,698553
11486,,292283
11486,,466139
11486,,880757
11487,,657251
11487,,920287
11487,,979640
11487,,675061
11487,,511792
11487,,60799
11487,,144776
11487,,564317
11487,,395977
11487,,925804
11487,,396531
11487,,170425
11487,,991059
11487,,712804
11487,,799318
11487,,199150
11487,,428150
11487,,275062
11487,,836438
11487,,914638
11487,,144090
11487,,615815
11487,,64204
11487,,822091
11487,,790088
11487,,122556
11488,A,268233
11488,C,186683
11488,C,360651
11488,B,66448
11488,A,207939
11488,C,267953
11488,A,625799
11488,C,717540
11488,,152070
11488,B,874561
11488,F,392358
11488,C,102838
11488,B,813075
11488,W,682426
11488,A,440546
11488,A,332727
11488,B,795861
11488,D,780134
11488,A,816051
11488,A,430167
11488,,227094
11488,,530575
11488,,863565
11488,,188268
11488,,462982
11488,,77857
11488,,774476
11488,,832543
11488,,347941
11488,,974491
11488,,324443
11488,,435850
11488,,993318
11488,,925734
11488,,354018
11488,,799359
11488,,647112
11488,,92111
11488,,538380
11488,,381649
11488,,708702
11488,,136122
11488,,639138
11488,,625079
11488,,349924
11489,A,40153
11489,A,418768
11489,A,313192
11489,B,174409
11489,A,10638
11489,A,41312
11489,A,82904
11489,B,818038
11489,A,924473
11489,A,444205
11490,C,508624
11490,W,779370
11490,A,263081
11490,B,44999
11490,B,50114
11490,W,336708
11490,C,748014
11490,A,631401
11490,A,60399
11490,B,749867
11490,A,494616
11490,,616594
11490,A,148452
11490,,849471
11490,,521974
11491,A,327829
11491,I,293248
11491,A,42001
11491,C,940645
11491,,261559
11491,B,964338
11491,C,184884
11491,A,780131
11491,A,370728
11491,,849471
11491,,521974
11492,,207848
11492,,109407
11492,,717129
11492,,971979
11492,,252447
11492,,625767
11492,,143309
11492,,402463
11492,,280653
11492,,894112
11492,,546442
11492,,810539
11492,,122125
11492,,543667
11492,,76288
11492,,388487
11492,,148027
11493,,705319
11493,,342368
11493,,937119
11493,,312050
11493,,278393
11493,,917428
11493,,545361
11493,,127088
11493,,166275
11493,,692123
11493,,119564
11493,,252447
11493,,7602
11493,,402463
11493,,175820
11493,,159661
11493,,658504
11493,,583291
11493,,89977
11493,,928936
11493,,773842
11493,,25484
11493,,669373
11493,,665293
11493,,604984
11493,,536931
11493,,810539
11493,,447487
11493,,387118
11493,,122125
11493,,909821
11493,,680827
11493,,704383
11493,,952892
11493,,589619
11494,I,879461
11494,A,628073
11494,I,244413
11495,I,879461
11495,A,628073
11495,I,244413
11495,,849471
11495,,521974
11496,CR,95786
11496,CR,457498
11496,CR,656765
11496,CR,87865
11496,CR,127852
11496,CR,174409
11496,CR,183594
11496,CR,403764
11496,CR,855371
11496,CR,720321
11496,,870141
11496,CR,999826
11496,CR,289498
11496,CR,278393
11496,CR,127088
11496,CR,86886
11496,CR,352176
11496,CR,102527
11496,CR,857961
11496,,849471
11496,,521974
11497,CR,22444
11497,,532177
11497,CR,166275
11497,CR,944685
11497,,972320
11497,,997719
11497,,459015
11497,,918023
11498,CR,613395
11498,CR,779860
11498,CR,327761
11498,CR,48876
11498,CR,394210
11498,CR,603462
11498,CR,571901
11498,CR,985237
11498,CR,47790
11498,CR,229789
11498,CR,962503
11498,CR,25098
11498,CR,585966
11498,CR,127298
11498,CR,483072
11498,CR,312050
11498,CR,926511
11498,CR,58318
11498,CR,683502
11498,CR,974491
11498,CR,844422
11498,CR,532177
11498,CR,612276
11498,CR,800858
11498,CR,250914
11498,CR,53848
11498,,972320
11498,,997719
11498,,459015
11498,,918023
11499,W,932700
11499,,972320
11499,,997719
11499,,459015
11499,,918023
11500,,723544
11500,B,694283
11500,B,568800
11500,B,595299
11500,W,814219
11500,A,870013
11500,A,742589
11500,A,275910
11500,A,815586
11500,A,162402
11500,B,330456
11500,A,444246
11500,A,115682
11500,A,67599
11500,A,629937
11500,A,240701
11500,B,910479
11500,,972320
11500,,997719
11500,,459015
11500,,918023
11501,B,209155
11501,A,500164
11501,A,540415
11501,A,491161
11501,A,249711
11501,A,624789
11501,A,42353
11501,A,445605
11501,A,304594
11501,C,503025
11501,C,897718
11501,A,199653
11501,A,616124
11501,A,93518
11501,C,500933
11501,A,962695
11501,,743403
11501,,296565
11501,,335392
11501,A,924346
11501,,440146
11501,,761085
11501,,678358
11501,,273319
11501,,449604
11501,,207865
11501,,886564
11501,,579980
11501,,825945
11501,,342837
11501,,122071
11502,,440146
11502,,761085
11502,,678358
11502,,273319
11502,,449604
11502,,207865
11502,,951412
11502,,886564
11502,,579980
11502,,825945
11502,,342837
11502,,122071
11502,,473907
11503,,440146
11503,,761085
11503,,678358
11503,,273319
11503,,449604
11503,,207865
11503,,951412
11503,,886564
11503,,579980
11503,,825945
11503,,342837
11503,,122071
11503,,473907
11504,C,709210
11504,B,461327
11504,A,289734
11504,B,64237
11504,D,569635
11504,A,995427
11504,B,791665
11504,A,159440
11504,A,512528
11504,B,395977
11504,W,981329
11504,W,724496
11504,B,644192
11504,B,361003
11504,,421318
11504,F,52170
11504,C,965910
11504,B,188079
11504,B,297106
11504,B,932921
11504,B,790140
11504,C,981818
11504,B,199150
11504,C,348537
11504,A,78009
11504,A,384971
11504,A,306318
11504,A,760805
11504,B,749658
11504,D,172968
11504,,145497
11504,,544396
11504,,83529
11504,,597195
11505,,31764
11505,A,751442
11505,A,90074
11505,A,852226
11505,A,475000
11505,A,426306
11505,A,393919
11505,A,484837
11505,A,767791
11505,A,269573
11505,,274133
11505,,391941
11505,,885919
11505,,901190
11505,,540406
11505,,489606
11505,,892208
11505,,857907
11505,,796737
11505,,654937
11505,,296977
11505,,919964
11505,,888024
11505,,138122
11505,,614546
11505,,770175
11505,,160704
11505,,532516
11505,,893391
11505,,109923
11505,,394494
11505,,98509
11505,,522613
11505,,290031
11505,,65034
11505,,343422
11505,,403684
11505,,904115
11505,,492059
11505,,625218
11505,,19518
11505,,320107
11505,,975590
11505,,240238
11505,,630732
11505,,899996
11505,,923095
11505,,406511
11505,,252975
11506,A,160563
11506,A,208546
11506,A,31764
11506,A,80971
11506,A,169963
11506,A,976267
11506,A,28904
11506,A,496547
11506,A,951233
11506,A,492928
11506,A,601564
11506,A,732767
11506,A,966572
11506,A,725202
11506,A,685088
11506,,677623
11507,A,127098
11507,A,181158
11507,A,733313
11507,A,912138
11507,A,19450
11507,A,979022
11507,A,431095
11507,A,729691
11507,A,551504
11508,B,127098
11508,B,181158
11508,B,733313
11508,B,912138
11508,B,19450
11508,B,979022
11508,A,431095
11508,A,729691
11508,A,551504
11508,,936631
11508,,587882
11508,,541722
11508,,635416
11508,,446830
11508,,653947
11508,,288102
11508,,607932
11508,,339001
11508,,796808
11508,,495522
11508,,776472
11508,,758687
11508,,554038
11508,,677386
11509,A,127098
11509,A,181158
11509,A,733313
11509,A,912138
11509,A,19450
11509,A,979022
11509,A,431095
11509,A,729691
11509,A,551504
11510,C,863402
11510,,144149
11510,,409347
11510,,31573
11510,,59918
11511,A,511558
11511,,259344
11511,F,101161
11511,A,465029
11511,A,293248
11511,A,42001
11511,A,876196
11511,C,870712
11511,A,179992
11511,A,993541
11511,B,965544
11511,W,557298
11511,,32459
11511,,144149
11511,,31573
11511,,59918
11512,B,300452
11513,B,300452
11513,,252242
11513,,844582
11513,,754360
11513,,391337
11513,,758687
11513,,939542
11514,C,300452
11514,,693342
11514,,528874
11514,,409347
11514,,252242
11514,,844582
11514,,313617
11514,,754360
11514,,391337
11514,,758687
11514,,939542
11515,,484210
11515,NG,654744
11515,NG,159779
11515,,479574
11515,,633808
11515,,265168
11515,,391650
11515,,877918
11515,,191501
11515,,379806
11515,,339001
11515,,797911
11515,,946773
11515,,300909
11515,,314500
11515,,313617
11515,,684448
11515,,978613
11515,,530757
11515,,124322
11515,,198537
11515,,796808
11515,,78558
11515,,758687
11515,,348768
11516,A,686177
11516,A,905948
11516,W,782125
11516,A,284553
11516,A,773600
11516,A,624834
11516,A,575362
11516,A,359079
11516,A,879340
11516,A,370325
11516,A,7329
11516,A,739918
11516,A,683502
11516,A,761896
11516,,257443
11516,A,71121
11516,,479574
11516,,633808
11516,,391650
11516,,877918
11516,,191501
11516,,379806
11516,,339001
11516,,797911
11516,,946773
11516,,300909
11516,,314500
11516,,313617
11516,,684448
11516,,978613
11516,,530757
11516,,124322
11516,,198537
11516,,796808
11516,,78558
11516,,758687
11516,,348768
11517,C,66904
11517,W,160646
11517,B,755701
11517,A,198551
11517,F,470132
11517,B,760627
11517,B,334136
11517,,85412
11517,B,435747
11517,F,425547
11517,C,170425
11517,F,135157
11517,B,313742
11517,C,437907
11517,B,430817
11517,A,232426
11517,C,307135
11517,A,760805
11517,D,643092
11517,B,532708
11517,C,225656
11517,I,567565
11517,W,696929
11517,B,544549
11517,,37689
11517,A,341553
11517,,895618
11517,,201989
11518,A,639793
11518,A,631782
11518,,749466
11519,C,378004
11519,A,35772
11519,,340005
11520,C,872350
11520,W,318814
11520,C,830503
11520,B,993463
11520,A,214004
11520,C,692059
11520,A,7006
11520,B,360651
11520,A,785365
11520,,715498
11520,B,456583
11520,A,335318
11520,C,828865
11520,,85412
11520,A,300909
11520,A,50114
11520,W,870141
11520,F,64462
11520,B,265168
11520,A,798510
11520,B,822955
11520,A,66420
11520,A,532222
11520,W,263678
11520,B,115538
11520,B,633808
11520,,215901
11520,,250914
11520,C,702986
11520,,501550
11521,I,723230
11521,A,453524
11521,A,683132
11521,A,820022
11521,,205419
11521,B,95746
11521,A,625799
11521,A,630313
11521,A,553656
11521,A,640398
11521,I,83957
11521,A,798201
11521,B,993401
11521,I,199150
11521,I,185201
11521,A,430817
11521,A,856035
11521,A,988909
11521,B,568268
11521,,250914
11521,A,524534
11521,W,954419
11522,,912373
11522,,535187
11522,,806695
11522,,289338
11522,,187528
11522,,360620
11522,,267549
11523,A,468467
11523,B,413147
11523,A,884847
11523,A,354243
11523,A,318617
11523,W,950983
11523,A,460529
11523,B,258500
11523,A,897983
11523,A,770415
11523,,981942
11524,CR,132349
11524,CR,132349
11524,,796084
11524,,107102
11524,,448231
11524,,780742
11524,,936242
11524,,517805
11524,,294510
11524,,744662
11525,CR,600213
11525,CR,930249
11525,CR,239389
11525,CR,807439
11525,CR,265473
11525,CR,105108
11525,CR,863568
11525,CR,424872
11525,,678680
11526,CR,730924
11526,CR,408271
11526,CR,347784
11526,CR,106909
11526,,541319
11526,,765514
11526,,653097
11526,,77923
11526,,436795
11526,,748542
11526,,471558
11526,,325179
11526,,816301
11526,,832747
11526,,814969
11526,,376373
11526,,23050
11526,,764300
11526,,130155
11526,,302313
11526,,55676
11526,,261878
11526,,723380
11526,,619875
11526,,128707
11526,,917469
11526,,188766
11526,,863120
11527,CR,607700
11527,CR,132349
11527,CR,132349
11527,,661144
11528,CR,600213
11528,CR,930249
11528,CR,239389
11528,CR,807439
11528,CR,265473
11528,CR,105108
11528,CR,863568
11528,CR,424872
11528,,995120
11528,,670231
11528,,381154
11528,,370993
11528,,576967
11528,,674145
11528,,932700
11528,,84953
11528,,16948
11528,,85818
11528,,276389
11528,,697275
11528,,782975
11528,,871940
11528,,725633
11528,,438040
11528,,283266
11528,,870308
11528,,129097
11528,,842826
11528,,760627
11528,,898179
11528,,461327
11528,,885424
11528,,835892
11528,,992069
11528,,313899
11528,,679717
11528,,484677
11528,,333925
11528,,914236
11528,,406924
11528,,852403
11528,,384418
11528,,861942
11528,,755294
11528,,427753
11528,,678677
11528,,285639
11528,,560848
11528,,551679
11528,,499736
11528,,178490
11528,,25484
11528,,733815
11528,,912768
11528,,370325
11528,,710959
11528,,573889
11528,,491301
11528,,757250
11528,,92693
11528,,174177
11528,,124705
11528,,263678
11528,,41746
11528,,122125
11528,,300467
11528,,485513
11528,,868933
11528,,987252
11528,,840664
11528,,690974
11528,,174591
11528,,816248
11528,,432366
11528,,241629
11528,,916739
11528,,380376
11528,,124278
11528,,698699
11528,,327424
11528,,836359
11528,,31292
11528,,155375
11528,,61010
11528,,130624
11528,,421527
11528,,396320
11528,,69431
11529,CR,132349
11529,CR,132349
11529,,322984
11529,,325058
11529,,771291
11529,,770416
11529,,672708
11529,,806695
11529,,919020
11529,,870013
11529,,202025
11530,CR,600213
11530,CR,930249
11530,CR,239389
11530,CR,807439
11530,CR,265473
11530,CR,105108
11530,CR,863568
11530,CR,424872
11530,,369935
11530,,218345
11530,,269068
11530,,715962
11530,,548567
11530,,970066
11530,,204230
11530,,342871
11530,,388651
11531,CR,730924
11531,CR,106909
11531,,424224
11531,,770707
11531,,968158
11531,,114525
11531,,923988
11531,,185859
11531,,814192
11531,,23058
11531,,179197
11532,CR,607700
11532,CR,105108
11532,CR,132349
11532,CR,132349
11532,,322984
11532,,325058
11532,,771291
11532,,770416
11532,,672708
11532,,806695
11532,,919020
11532,,870013
11532,,202025
11533,CR,600213
11533,CR,930249
11533,CR,239389
11533,CR,807439
11533,CR,265473
11533,CR,863568
11533,CR,424872
11533,,379163
11533,,277161
11533,,331581
11533,,578057
11533,,31601
11533,,656423
11533,,618384
11533,,225370
11533,,578990
11533,,765269
11534,CR,730924
11534,CR,408271
11534,CR,106909
11534,,369935
11534,,218345
11534,,269068
11534,,715962
11534,,548567
11534,,970066
11534,,204230
11534,,342871
11534,,388651
11535,IP,310734
11535,,424224
11535,,770707
11535,,968158
11535,,114525
11535,,923988
11535,,185859
11535,,814192
11535,,23058
11535,,179197
11536,IP,52570
11537,W,304646
11537,,857155
11537,,221858
11537,,543877
11537,,387162
11537,,831169
11537,,12252
11537,,998052
11537,,200888
11537,,977012
11537,,409491
11537,,213617
11538,B,856162
11538,,58875
11538,,198970
11538,,510586
11538,,179886
11538,,727270
11538,,646827
11538,,19645
11538,,553921
11538,,892342
11538,,887542
11538,,218475
11538,,35772
11538,,416985
11538,,814680
11538,,340073
11538,,731866
11538,,135337
11539,B,856162
11539,,510586
11539,,833031
11539,,717716
11539,,274712
11539,,876819
11539,,456422
11539,,527907
11539,,151490
11539,,717733
11539,,814680
11539,,40906
11540,I,191952
11540,,663857
11540,,75934
11540,,61869
11540,,841475
11540,,891802
11540,,549564
11540,,326505
11540,,126066
11540,,662287
11540,,586091
11540,,210565
11540,,260428
11540,,410377
11540,,340073
11541,A,434669
11541,,420566
11541,,310003
11541,,876819
11541,,456422
11541,,662287
11541,,120819
11541,,260428
11541,,717733
11541,,250982
11541,,661144
11541,,647630
11541,,680893
11542,A,210645
11542,A,284525
11542,W,575022
11542,,663857
11542,,9818
11542,,75934
11542,,833031
11542,,61869
11542,,841475
11542,,891802
11542,,549564
11542,,326505
11542,,527907
11542,,126066
11542,,503316
11543,,730118
11543,,464538
11543,,567422
11543,,139995
11543,,717716
11543,,830957
11543,,544917
11543,,978609
11543,,210565
11543,,40906
11543,,509519
11544,F,719831
11544,,677081
11544,,847019
11544,,127266
11544,,526803
11544,,528703
11544,,513610
11544,,164357
11544,,129883
11544,,831600
11544,,698002
11544,,268429
11544,,351000
11545,A,885914
11545,A,720734
11545,B,300909
11545,B,407218
11545,W,524409
11545,F,936091
11545,B,288672
11545,B,302510
11545,W,47499
11545,B,530757
11545,,617270
11545,,337681
11545,,522506
11545,,38645
11545,,190563
11545,,961593
11545,,133547
11545,,486928
11545,,806114
11545,,983172
11545,,757423
11546,B,914785
11547,A,659014
11547,A,947128
11547,,677081
11547,,847019
11547,,127266
11547,,526803
11547,,513610
11547,,164357
11547,,129883
11547,,831600
11547,,698002
11547,,268429
11547,,351000
11549,,752550
11549,,179886
11549,,420566
11549,,567422
11549,,646827
11549,,19645
11549,,553921
11549,,892342
11549,,887542
11549,,779501
11549,,120819
11549,,978609
11549,,509519
11550,,192040
11550,,521896
11551,A,774178
11551,,599795
11551,,259504
11551,,585552
11551,,749507
11551,,144461
11551,,15275
11551,,382154
11551,,627979
11551,,291531
11551,,557094
11551,,265092
11551,,847570
11551,,305307
11551,,282342
11551,,847115
11552,,462363
11552,,404706
11552,,700231
11552,,791713
11552,,284275
11552,,998473
11552,,599271
11552,,618580
11552,,124845
11552,,941188
11552,,793690
11552,,124420
11552,,293526
11552,,414988
11553,,572974
11553,,599795
11553,,259504
11553,,144461
11553,,15275
11553,,382154
11553,,291531
11553,,557094
11553,,847570
11553,,305307
11553,,282342
11553,,847115
11553,,455787
11553,,724250
11553,,33578
11553,,570951
11553,,176884
11554,,484210
11554,,418135
11554,,694469
11554,,462363
11554,,404706
11554,,284275
11554,,998473
11554,,599271
11554,,758040
11554,,585552
11554,,749507
11554,,627979
11554,,265092
11554,,124845
11554,,941188
11554,,793690
11554,,124420
11554,,293526
11554,,414988
11555,,857155
11555,,221858
11555,,543877
11555,,758154
11555,,387162
11555,,831169
11555,,12252
11555,,998052
11555,,200888
11555,,977012
11555,,409491
11555,,213617
11556,,617270
11556,,337681
11556,,38645
11556,,190563
