CRN,Subject Code,Course Number,Course Code
14998,FLEN,31,FLEN31
15453,FLEN,31,FLEN31
11525,FLEN,31,FLEN31
20761,FLEN,31,FLEN31
11497,FLEN,31,FLEN31
14973,FLEN,33,FLEN33
15356,FLEN,33,FLEN33
11528,FLEN,33,FLEN33
20759,FLEN,33,FLEN33
30386,FLEN,33,FLEN33
11498,FLEN,33,FLEN33
14975,FLEN,37,FLEN37
11530,FLEN,37,FLEN37
20764,FLEN,37,FLEN37
11499,FLEN,37,FLEN37
14977,FLEN,39,FLEN39
15001,FLEN,39,FLEN39
15457,FLEN,39,FLEN39
11533,FLEN,39,FLEN39
20767,FLEN,39,FLEN39
11500,FLEN,39,FLEN39
14981,FLEN,41,FLEN41
15357,FLEN,41,FLEN41
11526,FLEN,41,FLEN41
20762,FLEN,41,FLEN41
30387,FLEN,41,FLEN41
11501,FLEN,41,FLEN41
14982,FLEN,47,FLEN47
15002,FLEN,47,FLEN47
15358,FLEN,47,FLEN47
11531,FLEN,47,FLEN47
20765,FLEN,47,FLEN47
30388,FLEN,47,FLEN47
11502,FLEN,47,FLEN47
14983,FLEN,49,FLEN49
15359,FLEN,49,FLEN49
11534,FLEN,49,FLEN49
20768,FLEN,49,FLEN49
30389,FLEN,49,FLEN49
11503,FLEN,49,FLEN49
15181,FLFR,111,FLFR111
14939,FLFR,111,FLFR111
14937,FLFR,111,FLFR111
14938,FLFR,111,FLFR111
15288,FLFR,111,FLFR111
14986,FLFR,112,FLFR112
14987,FLFR,112,FLFR112
14985,FLFR,112,FLFR112
14787,FLFR,112,FLFR112
14788,FLFR,112,FLFR112
15307,FLFR,112,FLFR112
15412,FLFR,112,FLFR112
14941,FLFR,221,FLFR221
15170,FLFR,222,FLFR222
14789,FLFR,222,FLFR222
15171,FLFR,352,FLFR352
15302,FLFR,400,FLFR400
14272,FLFR,440,FLFR440
14271,FLFR,440,FLFR440
14940,FLFR,481,FLFR481
14790,FLFR,484,FLFR484
15193,FLGE,111,FLGE111
15005,FLGE,111,FLGE111
15004,FLGE,111,FLGE111
15308,FLGE,111,FLGE111
15052,FLGE,112,FLGE112
15194,FLGE,112,FLGE112
15422,FLGE,112,FLGE112
15309,FLGE,112,FLGE112
14791,FLGE,112,FLGE112
14792,FLGE,112,FLGE112
15418,FLGE,221,FLGE221
15006,FLGE,221,FLGE221
15449,FLGE,221,FLGE221
15054,FLGE,222,FLGE222
15419,FLGE,222,FLGE222
14793,FLGE,222,FLGE222
15450,FLGE,222,FLGE222
15407,FLGE,340,FLGE340
15186,FLGE,440,FLGE440
15237,FLIN,130,FLIN130
14942,FLIN,130,FLIN130
15339,FLIN,130,FLIN130
15238,FLIN,230,FLIN230
14943,FLIN,230,FLIN230
15340,FLIN,230,FLIN230
11143,FLIN,230,FLIN230
21311,FLIN,230,FLIN230
15225,FLJA,131,FLJA131
15078,FLJA,132,FLJA132
15247,FLJA,132,FLJA132
15246,FLJA,231,FLJA231
15248,FLJA,232,FLJA232
15438,FLLA,400,FLLA400
15427,FLLA,400,FLLA400
15242,FLLA,400,FLLA400
11311,FLLA,400,FLLA400
15519,FLLA,600,FLLA600
11350,FLLA,600,FLLA600
11349,FLLA,600,FLLA600
15226,FLMA,131,FLMA131
15082,FLMA,132,FLMA132
15249,FLMA,132,FLMA132
15227,FLMA,231,FLMA231
15085,FLMA,232,FLMA232
15250,FLMA,232,FLMA232
15115,FLRU,232,FLRU232
15185,FLSP,111,FLSP111
14256,FLSP,111,FLSP111
14289,FLSP,111,FLSP111
15321,FLSP,111,FLSP111
14757,FLSP,111,FLSP111
15294,FLSP,111,FLSP111
14755,FLSP,111,FLSP111
14946,FLSP,111,FLSP111
15280,FLSP,111,FLSP111
14758,FLSP,111,FLSP111
14754,FLSP,111,FLSP111
14952,FLSP,111,FLSP111
14756,FLSP,111,FLSP111
14953,FLSP,111,FLSP111
15310,FLSP,111,FLSP111
15415,FLSP,111,FLSP111
15186,FLSP,112,FLSP112
15065,FLSP,112,FLSP112
15067,FLSP,112,FLSP112
15064,FLSP,112,FLSP112
15055,FLSP,112,FLSP112
14257,FLSP,112,FLSP112
15295,FLSP,112,FLSP112
15281,FLSP,112,FLSP112
15437,FLSP,112,FLSP112
14795,FLSP,112,FLSP112
15469,FLSP,112,FLSP112
15471,FLSP,112,FLSP112
14797,FLSP,112,FLSP112
15470,FLSP,112,FLSP112
14796,FLSP,112,FLSP112
15311,FLSP,112,FLSP112
15438,FLSP,140,FLSP140
15416,FLSP,140,FLSP140
15187,FLSP,221,FLSP221
14249,FLSP,221,FLSP221
15013,FLSP,221,FLSP221
15014,FLSP,221,FLSP221
15015,FLSP,221,FLSP221
15282,FLSP,221,FLSP221
15212,FLSP,221,FLSP221
15312,FLSP,221,FLSP221
15069,FLSP,222,FLSP222
15068,FLSP,222,FLSP222
15070,FLSP,222,FLSP222
15188,FLSP,222,FLSP222
14255,FLSP,222,FLSP222
15283,FLSP,222,FLSP222
14798,FLSP,222,FLSP222
14799,FLSP,222,FLSP222
15313,FLSP,222,FLSP222
15213,FLSP,222,FLSP222
15261,FLSP,300,FLSP300
15197,FLSP,340,FLSP340
15190,FLSP,353,FLSP353
15016,FLSP,353,FLSP353
14468,FLSP,385,FLSP385
14954,FLSP,385,FLSP385
14801,FLSP,386,FLSP386
15189,FLSP,388,FLSP388
14945,FLSP,388,FLSP388
15314,FLSP,388,FLSP388
14481,FLSP,400,FLSP400
15260,FLSP,400,FLSP400
15458,FLSP,400,FLSP400
15072,FLSP,440,FLSP440
15073,FLSP,440,FLSP440
15114,FLSP,482,FLSP482
15505,FLSP,483,FLSP483
14802,FLSP,483,FLSP483
14944,FLSP,491,FLSP491
15251,FORL,140,FORL140
15252,FORL,140,FORL140
11344,FORL,240,FORL240
21407,FORL,240,FORL240
11448,FREN,111,FREN111
11446,FREN,111,FREN111
11447,FREN,111,FREN111
11454,FREN,111,FREN111
11206,FREN,111,FREN111
11211,FREN,111,FREN111
11207,FREN,111,FREN111
11321,FREN,111,FREN111
21315,FREN,112,FREN112
21457,FREN,112,FREN112
21316,FREN,112,FREN112
21291,FREN,112,FREN112
11449,FREN,221,FREN221
11208,FREN,221,FREN221
21317,FREN,222,FREN222
21351,FREN,340,FREN340
11209,FREN,352,FREN352
11450,FREN,386,FREN386
14374,GEOG,235,GEOG235
14021,GEOG,235,GEOG235
14312,GEOG,235,GEOG235
20466,GEOG,235,GEOG235
30076,GEOG,235,GEOG235
14368,GEOG,354,GEOG354
14263,GEOG,354,GEOG354
14313,GEOG,354,GEOG354
10447,GEOG,354,GEOG354
20008,GEOG,354,GEOG354
10293,GEOG,354,GEOG354
14177,GEOL,111,GEOL111
14145,GEOL,111,GEOL111
14402,GEOL,111,GEOL111
14367,GEOL,111,GEOL111
20845,GEOL,111,GEOL111
30246,GEOL,111,GEOL111
30280,GEOL,111,GEOL111
11204,GEOL,111,GEOL111
21458,GEOL,340,GEOL340
21459,GEOL,340,GEOL340
11451,GER,111,GER111
11465,GER,111,GER111
21364,GER,111,GER111
11241,GER,111,GER111
11320,GER,111,GER111
21313,GER,112,GER112
21292,GER,112,GER112
21312,GER,112,GER112
11480,GER,221,GER221
21365,GER,221,GER221
11242,GER,221,GER221
21293,GER,222,GER222
21314,GER,222,GER222
11066,GER,340,GER340
14693,GERO,350,GERO350
14031,GERO,350,GERO350
21383,GERO,350,GERO350
14001,GERO,352,GERO352
10279,GERO,352,GERO352
11224,GERO,352,GERO352
21476,GERO,400,GERO400
15040,GERO,441,GERO441
14248,GERO,479,GERO479
11279,GERO,479,GERO479
14696,GERO,495,GERO495
14003,GERO,495,GERO495
14034,GERO,495,GERO495
10274,GERO,495,GERO495
21382,GERO,495,GERO495
11222,GERO,495,GERO495
11510,GERO,548,GERO548
14032,GERO,550,GERO550
21384,GERO,550,GERO550
14002,GERO,552,GERO552
10286,GERO,552,GERO552
11223,GERO,552,GERO552
14436,GERO,579,GERO579
15448,GERO,600,GERO600
15416,GERO,690,GERO690
20813,GLST,120,GLST120
21366,GLST,212,GLST212
11212,GLST,212,GLST212
21367,GLST,217,GLST217
21500,GLST,240,GLST240
30309,GLST,340,GLST340
21423,GLST,400,GLST400
10295,GLST,499,GLST499
15220,GRAD,695,GRAD695
15218,GRAD,695,GRAD695
15216,GRAD,695,GRAD695
15225,GRAD,695,GRAD695
15219,GRAD,695,GRAD695
15214,GRAD,695,GRAD695
14437,GRAD,695,GRAD695
15335,GRAD,695,GRAD695
15328,GRAD,695,GRAD695
15406,GRAD,695,GRAD695
15334,GRAD,695,GRAD695
15455,GRAD,695,GRAD695
15365,GRAD,695,GRAD695
15399,GRAD,695,GRAD695
15400,GRAD,695,GRAD695
11554,GRAD,695,GRAD695
11401,GRAD,695,GRAD695
11396,GRAD,695,GRAD695
11397,GRAD,695,GRAD695
11549,GRAD,695,GRAD695
11550,GRAD,695,GRAD695
11395,GRAD,695,GRAD695
11553,GRAD,695,GRAD695
21437,GRAD,695,GRAD695
21502,GRAD,695,GRAD695
21449,GRAD,695,GRAD695
21452,GRAD,695,GRAD695
21436,GRAD,695,GRAD695
21435,GRAD,695,GRAD695
21439,GRAD,695,GRAD695
21434,GRAD,695,GRAD695
21440,GRAD,695,GRAD695
11409,GRAD,695,GRAD695
11486,GRAD,695,GRAD695
11487,GRAD,695,GRAD695
11399,GRAD,695,GRAD695
11411,GRAD,695,GRAD695
11413,GRAD,695,GRAD695
11520,GRAD,695,GRAD695
11407,GRAD,695,GRAD695
11410,GRAD,695,GRAD695
15333,GRAD,696,GRAD696
15328,GRAD,696,GRAD696
15326,GRAD,696,GRAD696
15327,GRAD,696,GRAD696
15331,GRAD,696,GRAD696
15329,GRAD,696,GRAD696
15330,GRAD,696,GRAD696
14471,GRAD,696,GRAD696
14354,GRAD,696,GRAD696
14351,GRAD,696,GRAD696
14473,GRAD,696,GRAD696
14474,GRAD,696,GRAD696
15394,GRAD,696,GRAD696
15389,GRAD,696,GRAD696
15390,GRAD,696,GRAD696
15386,GRAD,696,GRAD696
15392,GRAD,696,GRAD696
15087,GRAD,696,GRAD696
15525,GRAD,696,GRAD696
15084,GRAD,696,GRAD696
15085,GRAD,696,GRAD696
15108,GRAD,696,GRAD696
15107,GRAD,696,GRAD696
11274,GRAD,696,GRAD696
11246,GRAD,696,GRAD696
11272,GRAD,696,GRAD696
11522,GRAD,696,GRAD696
11273,GRAD,696,GRAD696
21210,GRAD,696,GRAD696
21214,GRAD,696,GRAD696
21473,GRAD,696,GRAD696
21216,GRAD,696,GRAD696
21215,GRAD,696,GRAD696
21213,GRAD,696,GRAD696
30201,GRAD,696,GRAD696
30198,GRAD,696,GRAD696
30350,GRAD,696,GRAD696
30206,GRAD,696,GRAD696
30207,GRAD,696,GRAD696
10104,GRAD,696,GRAD696
10107,GRAD,696,GRAD696
15337,GRAD,698,GRAD698
15423,GRAD,698,GRAD698
14949,HED,112,HED112
14489,HED,112,HED112
14490,HED,112,HED112
14065,HED,112,HED112
10016,HED,112,HED112
10018,HED,112,HED112
21071,HED,112,HED112
10451,HED,112,HED112
10452,HED,112,HED112
14491,HED,324,HED324
10019,HED,324,HED324
21251,HED,324,HED324
10974,HED,324,HED324
14951,HED,405,HED405
14066,HED,405,HED405
14492,HED,410,HED410
15427,HIED,611,HIED611
15079,HIED,611,HIED611
15078,HIED,611,HIED611
30192,HIED,611,HIED611
30194,HIED,611,HIED611
30193,HIED,611,HIED611
15286,HIED,613,HIED613
14323,HIED,613,HIED613
15376,HIED,613,HIED613
15091,HIED,613,HIED613
11228,HIED,613,HIED613
21207,HIED,613,HIED613
30183,HIED,613,HIED613
10103,HIED,613,HIED613
15099,HIED,621,HIED621
15098,HIED,621,HIED621
15428,HIED,621,HIED621
30218,HIED,621,HIED621
30220,HIED,621,HIED621
30219,HIED,621,HIED621
30408,HIED,621,HIED621
15314,HIED,622,HIED622
15315,HIED,622,HIED622
10119,HIED,622,HIED622
10120,HIED,622,HIED622
10121,HIED,622,HIED622
15412,HIED,632,HIED632
15367,HIED,632,HIED632
15366,HIED,632,HIED632
21263,HIED,632,HIED632
21262,HIED,632,HIED632
14488,HIED,635,HIED635
14345,HIED,635,HIED635
14344,HIED,635,HIED635
11262,HIED,635,HIED635
11263,HIED,635,HIED635
15303,HIED,643,HIED643
15302,HIED,643,HIED643
10131,HIED,643,HIED643
10130,HIED,643,HIED643
10132,HIED,643,HIED643
11524,HIED,652,HIED652
11560,HIED,654,HIED654
11495,HIED,656,HIED656
11494,HIED,658,HIED658
15276,HIED,695,HIED695
14303,HIED,695,HIED695
14302,HIED,695,HIED695
15356,HIED,695,HIED695
15355,HIED,695,HIED695
15064,HIED,695,HIED695
15089,HIED,695,HIED695
11223,HIED,695,HIED695
11224,HIED,695,HIED695
21202,HIED,695,HIED695
21204,HIED,695,HIED695
30176,HIED,695,HIED695
30181,HIED,695,HIED695
10096,HIED,695,HIED695
10101,HIED,695,HIED695
14362,HIST,117,HIST117
14363,HIST,117,HIST117
14245,HIST,117,HIST117
14265,HIST,117,HIST117
14315,HIST,117,HIST117
14314,HIST,117,HIST117
10448,HIST,117,HIST117
10449,HIST,117,HIST117
20009,HIST,117,HIST117
20010,HIST,117,HIST117
21192,HIST,117,HIST117
10296,HIST,117,HIST117
10294,HIST,117,HIST117
14366,HIST,118,HIST118
14365,HIST,118,HIST118
14026,HIST,118,HIST118
14258,HIST,118,HIST118
14260,HIST,118,HIST118
14318,HIST,118,HIST118
15299,HIST,118,HIST118
10451,HIST,118,HIST118
10450,HIST,118,HIST118
20011,HIST,118,HIST118
20012,HIST,118,HIST118
10297,HIST,118,HIST118
10298,HIST,118,HIST118
20812,HIST,131,HIST131
10304,HIST,131,HIST131
14358,HIST,221,HIST221
14359,HIST,221,HIST221
14024,HIST,221,HIST221
14022,HIST,221,HIST221
14375,HIST,221,HIST221
14257,HIST,221,HIST221
14671,HIST,221,HIST221
15177,HIST,221,HIST221
10453,HIST,221,HIST221
10452,HIST,221,HIST221
20014,HIST,221,HIST221
21169,HIST,221,HIST221
30060,HIST,221,HIST221
30061,HIST,221,HIST221
10300,HIST,221,HIST221
14361,HIST,222,HIST222
14382,HIST,222,HIST222
14023,HIST,222,HIST222
14025,HIST,222,HIST222
14248,HIST,222,HIST222
14256,HIST,222,HIST222
14323,HIST,222,HIST222
10455,HIST,222,HIST222
20015,HIST,222,HIST222
20016,HIST,222,HIST222
30062,HIST,222,HIST222
30063,HIST,222,HIST222
10302,HIST,222,HIST222
10301,HIST,222,HIST222
14476,HIST,240,HIST240
14277,HIST,250,HIST250
10456,HIST,250,HIST250
10303,HIST,250,HIST250
14262,HIST,353,HIST353
15348,HIST,353,HIST353
10457,HIST,353,HIST353
10305,HIST,353,HIST353
14370,HIST,403,HIST403
10458,HIST,404,HIST404
14259,HIST,405,HIST405
10771,HIST,405,HIST405
10459,HIST,412,HIST412
10633,HIST,413,HIST413
11213,HIST,413,HIST413
14243,HIST,414,HIST414
10770,HIST,414,HIST414
21186,HIST,419,HIST419
14376,HIST,440,HIST440
14377,HIST,440,HIST440
14375,HIST,440,HIST440
14326,HIST,440,HIST440
14327,HIST,440,HIST440
14328,HIST,440,HIST440
10465,HIST,440,HIST440
21294,HIST,440,HIST440
21193,HIST,440,HIST440
14273,HIST,452,HIST452
10310,HIST,452,HIST452
15344,HIST,455,HIST455
14278,HIST,455,HIST455
11363,HIST,455,HIST455
10417,HIST,455,HIST455
14670,HIST,459,HIST459
10464,HIST,472,HIST472
14249,HIST,474,HIST474
10307,HIST,474,HIST474
15178,HIST,478,HIST478
14371,HIST,479,HIST479
20022,HIST,479,HIST479
14372,HIST,480,HIST480
20024,HIST,480,HIST480
14367,HIST,481,HIST481
14331,HIST,482,HIST482
10469,HIST,483,HIST483
14373,HIST,484,HIST484
20027,HIST,484,HIST484
14246,HIST,496,HIST496
10463,HIST,496,HIST496
10312,HIST,496,HIST496
15154,HIST,580,HIST580
21515,HIST,600,HIST600
11273,HON,307,HON307
11274,HON,307,HON307
14639,HON,401,HON401
15127,HON,401,HON401
15407,HON,401,HON401
15126,HON,401,HON401
15416,HON,401,HON401
15124,HON,401,HON401
10724,HON,401,HON401
21057,HON,401,HON401
30392,HON,401,HON401
11257,HON,401,HON401
14642,HON,402,HON402
15128,HON,402,HON402
15126,HON,402,HON402
11288,HON,402,HON402
21059,HON,402,HON402
11259,HON,402,HON402
14644,HON,403,HON403
15130,HON,403,HON403
15128,HON,403,HON403
11290,HON,403,HON403
21061,HON,403,HON403
11261,HON,403,HON403
14646,HON,404,HON404
15132,HON,404,HON404
15130,HON,404,HON404
11292,HON,404,HON404
21063,HON,404,HON404
11263,HON,404,HON404
14648,HON,405,HON405
15134,HON,405,HON405
15132,HON,405,HON405
11294,HON,405,HON405
21065,HON,405,HON405
11265,HON,405,HON405
14650,HON,406,HON406
15136,HON,406,HON406
15134,HON,406,HON406
11296,HON,406,HON406
21067,HON,406,HON406
11267,HON,406,HON406
14777,HON,407,HON407
15138,HON,407,HON407
15136,HON,407,HON407
11326,HON,407,HON407
11269,HON,407,HON407
14658,HON,408,HON408
15140,HON,408,HON408
15521,HON,408,HON408
15220,HON,408,HON408
11382,HON,408,HON408
20957,HON,408,HON408
21335,HON,408,HON408
14680,HON,409,HON409
15143,HON,409,HON409
15219,HON,409,HON409
15466,HON,409,HON409
15297,HON,409,HON409
11216,HON,409,HON409
11464,HON,409,HON409
11215,HON,409,HON409
20956,HON,409,HON409
11275,HON,409,HON409
11277,HON,409,HON409
14641,HON,411,HON411
15127,HON,411,HON411
15125,HON,411,HON411
11287,HON,411,HON411
21058,HON,411,HON411
11258,HON,411,HON411
14643,HON,412,HON412
15129,HON,412,HON412
15127,HON,412,HON412
11289,HON,412,HON412
21060,HON,412,HON412
11260,HON,412,HON412
14645,HON,413,HON413
15131,HON,413,HON413
15129,HON,413,HON413
11291,HON,413,HON413
21062,HON,413,HON413
14647,HON,414,HON414
15133,HON,414,HON414
15131,HON,414,HON414
11293,HON,414,HON414
21064,HON,414,HON414
11264,HON,414,HON414
14649,HON,415,HON415
15135,HON,415,HON415
15133,HON,415,HON415
11295,HON,415,HON415
21066,HON,415,HON415
11266,HON,415,HON415
14651,HON,416,HON416
15137,HON,416,HON416
15135,HON,416,HON416
11297,HON,416,HON416
21068,HON,416,HON416
11268,HON,416,HON416
14779,HON,417,HON417
15139,HON,417,HON417
15137,HON,417,HON417
11270,HON,417,HON417
14660,HON,418,HON418
15141,HON,418,HON418
11383,HON,418,HON418
14681,HON,419,HON419
15144,HON,419,HON419
15298,HON,419,HON419
21284,HON,419,HON419
11278,HON,419,HON419
11239,HON,419,HON419
15182,INTS,212,INTS212
15289,INTS,212,INTS212
15316,INTS,212,INTS212
11377,INTS,212,INTS212
15191,INTS,217,INTS217
15286,INTS,217,INTS217
15318,INTS,217,INTS217
11378,INTS,217,INTS217
15195,INTS,240,INTS240
15133,INTS,240,INTS240
15319,INTS,240,INTS240
15533,INTS,440,INTS440
15538,INTS,440,INTS440
15536,INTS,440,INTS440
15539,INTS,440,INTS440
15534,INTS,440,INTS440
15537,INTS,440,INTS440
15535,INTS,440,INTS440
14369,INTS,499,INTS499
14669,INTS,499,INTS499
14839,IS,322,IS322
14837,IS,322,IS322
14840,IS,322,IS322
14771,IS,322,IS322
14269,IS,322,IS322
14687,IS,322,IS322
14660,IS,322,IS322
14659,IS,322,IS322
14686,IS,322,IS322
14189,IS,322,IS322
14233,IS,322,IS322
11089,IS,322,IS322
11034,IS,322,IS322
11093,IS,322,IS322
21184,IS,322,IS322
20414,IS,322,IS322
30334,IS,322,IS322
11039,IS,322,IS322
11012,IS,322,IS322
11038,IS,322,IS322
14804,IS,324,IS324
14675,IS,324,IS324
14676,IS,324,IS324
14216,IS,324,IS324
11063,IS,324,IS324
11062,IS,324,IS324
20477,IS,324,IS324
11034,IS,324,IS324
14270,IS,342,IS342
14836,IS,405,IS405
14232,IS,405,IS405
21421,IS,405,IS405
20497,IS,405,IS405
14783,IS,410,IS410
14196,IS,410,IS410
20394,IS,410,IS410
14667,IS,415,IS415
10996,IS,415,IS415
14665,IS,432,IS432
15050,IS,432,IS432
11043,IS,432,IS432
20417,IS,432,IS432
11015,IS,432,IS432
11390,IS,499,IS499
30127,IS,499,IS499
21340,IT,105,IT105
15129,IT,140,IT140
15052,IT,140,IT140
14782,IT,220,IT220
14037,IT,220,IT220
15046,IT,220,IT220
14476,IT,220,IT220
11044,IT,220,IT220
30007,IT,220,IT220
11084,IT,220,IT220
15397,IT,221,IT221
14834,IT,221,IT221
15050,IT,221,IT221
14482,IT,221,IT221
11082,IT,221,IT221
20495,IT,221,IT221
11091,IT,221,IT221
15056,IT,225,IT225
11094,IT,225,IT225
15051,IT,310,IT310
11083,IT,310,IT310
11097,IT,310,IT310
14766,IT,320,IT320
20511,IT,320,IT320
14773,IT,325,IT325
14474,IT,325,IT325
20419,IT,325,IT325
14833,IT,330,IT330
11172,IT,330,IT330
11093,IT,340,IT340
14767,IT,410,IT410
14470,IT,410,IT410
20412,IT,410,IT410
14523,IT,420,IT420
14803,IT,440,IT440
14280,IT,440,IT440
14156,IT,440,IT440
14492,IT,440,IT440
14204,IT,440,IT440
14469,IT,440,IT440
15452,IT,490,IT490
15293,IT,651,IT651
15370,IT,651,IT651
21268,IT,651,IT651
14335,IT,652,IT652
15082,IT,652,IT652
30202,IT,652,IT652
15403,ITC,110,ITC110
11080,ITC,110,ITC110
11092,ITC,110,ITC110
11087,ITC,110,ITC110
15091,ITC,140,ITC140
15079,ITC,460,ITC460
11084,ITC,460,ITC460
11092,ITC,460,ITC460
11389,ITC,499,ITC499
20782,ITC,499,ITC499
30128,ITC,499,ITC499
14571,JMC,100,JMC100
14147,JMC,100,JMC100
14434,JMC,100,JMC100
10227,JMC,100,JMC100
11113,JMC,100,JMC100
20030,JMC,100,JMC100
10220,JMC,100,JMC100
11100,JMC,100,JMC100
14572,JMC,102,JMC102
14573,JMC,102,JMC102
15375,JMC,102,JMC102
14149,JMC,102,JMC102
14148,JMC,102,JMC102
14435,JMC,102,JMC102
14436,JMC,102,JMC102
10228,JMC,102,JMC102
10229,JMC,102,JMC102
20032,JMC,102,JMC102
20031,JMC,102,JMC102
10222,JMC,102,JMC102
10223,JMC,102,JMC102
10230,JMC,111,JMC111
14574,JMC,201,JMC201
14575,JMC,201,JMC201
14576,JMC,201,JMC201
14577,JMC,201,JMC201
14153,JMC,201,JMC201
14152,JMC,201,JMC201
14151,JMC,201,JMC201
14150,JMC,201,JMC201
14439,JMC,201,JMC201
14440,JMC,201,JMC201
14441,JMC,201,JMC201
14438,JMC,201,JMC201
10232,JMC,201,JMC201
10231,JMC,201,JMC201
10233,JMC,201,JMC201
10234,JMC,201,JMC201
20035,JMC,201,JMC201
20033,JMC,201,JMC201
20034,JMC,201,JMC201
20036,JMC,201,JMC201
30118,JMC,201,JMC201
30117,JMC,201,JMC201
10225,JMC,201,JMC201
10227,JMC,201,JMC201
10228,JMC,201,JMC201
10226,JMC,201,JMC201
14579,JMC,223,JMC223
14580,JMC,223,JMC223
14157,JMC,223,JMC223
14156,JMC,223,JMC223
14444,JMC,223,JMC223
14443,JMC,223,JMC223
10235,JMC,223,JMC223
10236,JMC,223,JMC223
20337,JMC,223,JMC223
20338,JMC,223,JMC223
10229,JMC,223,JMC223
10230,JMC,223,JMC223
14154,JMC,233,JMC233
15180,JMC,233,JMC233
10237,JMC,233,JMC233
10231,JMC,233,JMC233
14583,JMC,239,JMC239
14584,JMC,239,JMC239
14585,JMC,239,JMC239
14586,JMC,239,JMC239
14159,JMC,239,JMC239
14158,JMC,239,JMC239
15218,JMC,239,JMC239
15217,JMC,239,JMC239
14450,JMC,239,JMC239
14447,JMC,239,JMC239
14448,JMC,239,JMC239
14449,JMC,239,JMC239
10238,JMC,239,JMC239
10239,JMC,239,JMC239
11493,JMC,239,JMC239
10240,JMC,239,JMC239
20038,JMC,239,JMC239
20037,JMC,239,JMC239
11101,JMC,239,JMC239
11102,JMC,239,JMC239
14155,JMC,260,JMC260
10242,JMC,260,JMC260
11466,JMC,261,JMC261
10564,JMC,302,JMC302
10237,JMC,302,JMC302
15319,JMC,303,JMC303
15436,JMC,303,JMC303
15285,JMC,303,JMC303
15487,JMC,303,JMC303
11325,JMC,303,JMC303
11478,JMC,303,JMC303
21056,JMC,303,JMC303
21334,JMC,303,JMC303
11131,JMC,303,JMC303
10238,JMC,303,JMC303
14160,JMC,310,JMC310
14588,JMC,317,JMC317
14452,JMC,317,JMC317
10416,JMC,317,JMC317
14582,JMC,321,JMC321
14581,JMC,321,JMC321
14163,JMC,321,JMC321
14162,JMC,321,JMC321
15161,JMC,321,JMC321
14446,JMC,321,JMC321
14445,JMC,321,JMC321
11497,JMC,321,JMC321
11498,JMC,321,JMC321
11496,JMC,321,JMC321
20044,JMC,321,JMC321
20046,JMC,321,JMC321
20045,JMC,321,JMC321
10240,JMC,321,JMC321
10241,JMC,321,JMC321
10242,JMC,321,JMC321
14453,JMC,324,JMC324
14454,JMC,324,JMC324
21194,JMC,324,JMC324
20847,JMC,324,JMC324
21138,JMC,341,JMC341
20848,JMC,341,JMC341
14589,JMC,342,JMC342
14590,JMC,342,JMC342
14055,JMC,342,JMC342
14054,JMC,342,JMC342
15454,JMC,342,JMC342
15238,JMC,342,JMC342
15239,JMC,342,JMC342
10247,JMC,342,JMC342
10246,JMC,342,JMC342
20047,JMC,342,JMC342
20048,JMC,342,JMC342
30115,JMC,342,JMC342
30116,JMC,342,JMC342
10244,JMC,342,JMC342
10243,JMC,342,JMC342
14175,JMC,347,JMC347
10248,JMC,347,JMC347
10245,JMC,347,JMC347
14591,JMC,348,JMC348
14007,JMC,348,JMC348
14458,JMC,348,JMC348
20049,JMC,348,JMC348
14592,JMC,351,JMC351
14234,JMC,351,JMC351
14176,JMC,351,JMC351
14459,JMC,351,JMC351
10249,JMC,351,JMC351
20050,JMC,351,JMC351
10246,JMC,351,JMC351
20339,JMC,352,JMC352
14578,JMC,360,JMC360
14442,JMC,360,JMC360
20051,JMC,360,JMC360
14587,JMC,364,JMC364
20052,JMC,364,JMC364
14594,JMC,389,JMC389
14461,JMC,389,JMC389
20053,JMC,389,JMC389
14593,JMC,390,JMC390
14178,JMC,390,JMC390
14460,JMC,390,JMC390
11020,JMC,390,JMC390
20054,JMC,390,JMC390
10415,JMC,390,JMC390
14181,JMC,391,JMC391
10251,JMC,391,JMC391
10247,JMC,391,JMC391
15415,JMC,400,JMC400
21391,JMC,400,JMC400
14595,JMC,405,JMC405
14462,JMC,405,JMC405
11329,JMC,405,JMC405
21139,JMC,438,JMC438
14008,JMC,440,JMC440
14459,JMC,440,JMC440
14237,JMC,440,JMC440
11114,JMC,440,JMC440
10606,JMC,440,JMC440
11474,JMC,441,JMC441
14183,JMC,449,JMC449
10252,JMC,450,JMC450
14009,JMC,488,JMC488
14184,JMC,488,JMC488
14464,JMC,488,JMC488
10253,JMC,488,JMC488
20055,JMC,488,JMC488
30225,JMC,488,JMC488
10251,JMC,488,JMC488
14596,JMC,492,JMC492
14186,JMC,492,JMC492
14465,JMC,492,JMC492
10254,JMC,492,JMC492
20056,JMC,492,JMC492
10252,JMC,492,JMC492
14597,JMC,495,JMC495
14188,JMC,495,JMC495
14466,JMC,495,JMC495
10255,JMC,495,JMC495
20057,JMC,495,JMC495
30368,JMC,495,JMC495
10253,JMC,495,JMC495
14891,KINE,100,KINE100
15206,KINE,100,KINE100
14067,KINE,100,KINE100
11170,KINE,100,KINE100
21073,KINE,100,KINE100
10453,KINE,100,KINE100
14493,KINE,201,KINE201
10021,KINE,201,KINE201
10454,KINE,201,KINE201
15145,KINE,206,KINE206
10104,KINE,206,KINE206
10455,KINE,206,KINE206
